customer_id,country,frequency,monetary,recency_days,rfm_segment
17362.0,United Kingdom,2,312.23,239,At Risk
17070.0,United Kingdom,1,312.13999999999993,114,Regular
12785.0,Portugal,1,311.95,364,At Risk
16450.0,United Kingdom,1,311.92,149,Regular
14142.0,United Kingdom,1,311.81,373,At Risk
15326.0,United Kingdom,1,311.71,333,At Risk
14951.0,United Kingdom,1,311.69,79,Regular
14327.0,United Kingdom,1,311.65000000000003,163,Regular
12852.0,United Kingdom,1,311.54999999999995,294,At Risk
13990.0,United Kingdom,1,311.3,213,At Risk
17854.0,United Kingdom,2,311.26,185,At Risk
16781.0,United Kingdom,1,311.24999999999994,372,At Risk
13897.0,United Kingdom,1,311.15999999999997,50,Regular
17912.0,United Kingdom,5,311.01000000000005,310,Loyal
17266.0,United Kingdom,3,310.64000000000004,2,Recent
15185.0,United Kingdom,1,310.62000000000006,70,Regular
15308.0,United Kingdom,1,310.46999999999997,274,At Risk
14311.0,United Kingdom,1,310.26,242,At Risk
14924.0,United Kingdom,1,310.05,245,At Risk
15661.0,United Kingdom,2,309.79999999999995,317,At Risk
15699.0,United Kingdom,1,309.6499999999999,17,Recent
16810.0,United Kingdom,1,309.53999999999996,192,At Risk
14339.0,United Kingdom,1,309.52,242,At Risk
14847.0,United Kingdom,1,309.4,148,Regular
17604.0,United Kingdom,2,309.36,217,At Risk
12884.0,United Kingdom,1,309.05000000000007,88,Regular
13787.0,United Kingdom,2,309.04,75,Regular
15010.0,United Kingdom,1,308.94000000000005,35,Regular
16956.0,United Kingdom,1,308.74,17,Recent
13699.0,United Kingdom,1,308.58,155,Regular
17510.0,United Kingdom,1,308.47999999999996,24,Recent
13369.0,United Kingdom,1,308.28000000000003,365,At Risk
13466.0,United Kingdom,1,307.90000000000003,184,At Risk
15973.0,United Kingdom,1,307.82,366,At Risk
16123.0,United Kingdom,1,307.78,51,Regular
13529.0,United Kingdom,2,307.76,78,Regular
13395.0,United Kingdom,1,307.72,185,At Risk
13060.0,United Kingdom,1,307.53,253,At Risk
14915.0,United Kingdom,2,307.47999999999996,91,Regular
17120.0,United Kingdom,1,307.46,233,At Risk
13932.0,United Kingdom,1,307.4,294,At Risk
13142.0,United Kingdom,1,307.0899999999999,19,Recent
17334.0,United Kingdom,2,307.02,302,At Risk
15087.0,United Kingdom,1,306.94,281,At Risk
17551.0,United Kingdom,1,306.84,359,At Risk
13762.0,United Kingdom,1,306.72,218,At Risk
16668.0,United Kingdom,6,306.71999999999997,15,Loyal
13718.0,United Kingdom,2,306.55,246,At Risk
18059.0,United Kingdom,3,306.46000000000004,23,Recent
15659.0,United Kingdom,1,306.45000000000005,43,Regular
17176.0,United Kingdom,1,306.13,201,At Risk
13863.0,United Kingdom,1,305.78,247,At Risk
15219.0,United Kingdom,1,305.75,176,Regular
16796.0,United Kingdom,1,305.62,89,Regular
16181.0,United Kingdom,1,305.54,73,Regular
18220.0,United Kingdom,1,305.28,226,At Risk
13045.0,United Kingdom,1,305.28,99,Regular
12623.0,Germany,1,305.1,276,At Risk
13667.0,United Kingdom,1,305.0199999999998,149,Regular
17941.0,United Kingdom,1,304.56,130,Regular
15163.0,United Kingdom,2,304.47,18,Recent
16217.0,United Kingdom,2,304.25,235,At Risk
18185.0,United Kingdom,1,304.24999999999994,249,At Risk
17732.0,United Kingdom,1,303.97,372,At Risk
16400.0,United Kingdom,1,303.93,94,Regular
13083.0,United Kingdom,2,303.75,4,Recent
17433.0,United Kingdom,1,303.16,88,Regular
15060.0,United Kingdom,4,303.09,8,Recent
16425.0,United Kingdom,1,302.69999999999993,302,At Risk
14248.0,United Kingdom,1,302.58,318,At Risk
18165.0,United Kingdom,1,302.46000000000004,177,Regular
16104.0,United Kingdom,1,302.36,61,Regular
16292.0,United Kingdom,1,302.25,121,Regular
17506.0,United Kingdom,1,302.2,75,Regular
15054.0,United Kingdom,2,302.0999999999999,12,Recent
17094.0,United Kingdom,1,301.99999999999994,322,At Risk
16297.0,United Kingdom,1,301.90000000000003,268,At Risk
16715.0,United Kingdom,1,301.71999999999997,78,Regular
15667.0,United Kingdom,1,301.32,39,Regular
15148.0,United Kingdom,1,301.28999999999996,10,Recent
15623.0,United Kingdom,1,301.03,141,Regular
13479.0,United Kingdom,2,300.95000000000005,200,At Risk
17978.0,United Kingdom,1,300.92,365,At Risk
16430.0,United Kingdom,1,300.84999999999997,57,Regular
16479.0,United Kingdom,2,300.83000000000004,10,Recent
14762.0,United Kingdom,1,300.52,263,At Risk
13304.0,United Kingdom,1,300.4199999999999,351,At Risk
15254.0,United Kingdom,1,300.36000000000007,127,Regular
13745.0,United Kingdom,1,300.04,162,Regular
18053.0,United Kingdom,1,300.02000000000004,70,Regular
16402.0,United Kingdom,2,299.5999999999999,264,At Risk
18215.0,United Kingdom,1,299.34000000000003,89,Regular
17124.0,United Kingdom,1,298.89,185,At Risk
15609.0,United Kingdom,1,298.48,184,At Risk
17255.0,United Kingdom,2,298.41,40,Regular
17824.0,United Kingdom,1,298.4,51,Regular
17678.0,United Kingdom,1,298.10999999999996,263,At Risk
12881.0,United Kingdom,1,298.0,275,At Risk
15857.0,United Kingdom,1,297.0,18,Recent
13708.0,United Kingdom,1,296.87999999999994,271,At Risk
14985.0,United Kingdom,2,296.74999999999994,198,At Risk
17531.0,United Kingdom,1,296.7,190,At Risk
13441.0,United Kingdom,1,296.64000000000004,91,Regular
15154.0,United Kingdom,1,296.41999999999996,75,Regular
13751.0,United Kingdom,1,296.24999999999994,288,At Risk
13504.0,United Kingdom,1,295.93,64,Regular
16998.0,United Kingdom,4,295.0,149,Regular
13573.0,United Kingdom,2,294.4,50,Regular
15732.0,United Kingdom,2,294.12,212,At Risk
17163.0,United Kingdom,2,293.1,21,Recent
12829.0,United Kingdom,2,293.0,336,At Risk
15545.0,United Kingdom,2,292.72,54,Regular
16721.0,United Kingdom,1,292.46999999999997,262,At Risk
13259.0,United Kingdom,1,292.3199999999999,61,Regular
13502.0,United Kingdom,3,292.0,16,Recent
13449.0,United Kingdom,1,291.88,23,Recent
13544.0,United Kingdom,2,291.4100000000001,39,Regular
14656.0,United Kingdom,2,291.05000000000007,169,Regular
14947.0,United Kingdom,2,290.82,72,Regular
16648.0,United Kingdom,1,290.65999999999997,42,Regular
15279.0,United Kingdom,1,290.51,354,At Risk
17691.0,United Kingdom,2,290.4,358,At Risk
16526.0,United Kingdom,1,290.35999999999996,171,Regular
17081.0,United Kingdom,2,290.15999999999997,25,Recent
14784.0,United Kingdom,2,289.99,26,Recent
17464.0,United Kingdom,1,289.96000000000004,158,Regular
14953.0,United Kingdom,1,289.82,25,Recent
16897.0,United Kingdom,2,289.7800000000001,299,At Risk
14162.0,United Kingdom,2,289.36,173,Regular
16125.0,United Kingdom,1,289.34999999999997,367,At Risk
14549.0,United Kingdom,1,289.2399999999999,311,At Risk
17501.0,United Kingdom,2,288.6,220,At Risk
16808.0,United Kingdom,2,288.42,99,Regular
15396.0,United Kingdom,1,288.17999999999995,112,Regular
17977.0,United Kingdom,1,288.14,29,Recent
17080.0,United Kingdom,2,287.62,22,Recent
17760.0,United Kingdom,2,287.59000000000003,21,Recent
16432.0,United Kingdom,1,287.4,64,Regular
13760.0,United Kingdom,2,286.78999999999996,54,Regular
16555.0,United Kingdom,2,285.89,35,Regular
14660.0,United Kingdom,2,285.74,86,Regular
17636.0,United Kingdom,1,285.55999999999995,19,Recent
16429.0,United Kingdom,1,284.55,106,Regular
18190.0,United Kingdom,2,284.46,192,At Risk
13121.0,United Kingdom,1,283.7299999999999,269,At Risk
13439.0,United Kingdom,1,283.71,255,At Risk
12703.0,Germany,1,283.54999999999995,71,Regular
17783.0,United Kingdom,2,283.47,72,Regular
17251.0,United Kingdom,1,283.28,362,At Risk
18270.0,United Kingdom,2,283.15,38,Regular
17694.0,United Kingdom,1,283.12000000000006,141,Regular
14350.0,United Kingdom,1,282.92999999999995,274,At Risk
13754.0,United Kingdom,2,282.6,151,Regular
13177.0,United Kingdom,1,282.45,64,Regular
17247.0,United Kingdom,1,282.18999999999994,15,Recent
16557.0,United Kingdom,2,281.85,24,Recent
17403.0,United Kingdom,1,281.62000000000006,36,Regular
16848.0,United Kingdom,1,281.42,52,Regular
14242.0,United Kingdom,2,280.54999999999995,234,At Risk
13606.0,United Kingdom,3,280.53999999999996,29,Recent
16149.0,United Kingdom,2,280.52,4,Recent
14975.0,United Kingdom,1,279.94,57,Regular
15556.0,United Kingdom,1,279.77,24,Recent
14480.0,United Kingdom,1,279.04999999999995,11,Recent
17786.0,United Kingdom,2,278.74,85,Regular
14764.0,United Kingdom,1,278.3,46,Regular
14908.0,United Kingdom,1,277.79999999999995,74,Regular
17968.0,United Kingdom,1,277.34999999999997,373,At Risk
12370.0,Austria,1,277.2,357,At Risk
13803.0,United Kingdom,1,277.07000000000005,255,At Risk
15355.0,United Kingdom,2,277.05,29,Recent
16883.0,United Kingdom,2,276.72999999999996,187,At Risk
13272.0,United Kingdom,2,276.55999999999995,31,Regular
14508.0,United Kingdom,2,276.41999999999996,22,Recent
12750.0,Poland,1,275.88,128,Regular
14512.0,United Kingdom,2,275.28000000000003,187,At Risk
16313.0,United Kingdom,2,274.15,3,Recent
16727.0,United Kingdom,1,272.81999999999994,364,At Risk
17254.0,United Kingdom,2,272.44000000000005,4,Recent
17498.0,United Kingdom,1,272.21999999999997,75,Regular
14819.0,United Kingdom,2,272.07,64,Regular
13917.0,United Kingdom,2,272.04,49,Regular
14816.0,United Kingdom,1,271.85,197,At Risk
13058.0,United Kingdom,3,271.4,24,Recent
13837.0,United Kingdom,2,271.24,211,At Risk
17767.0,United Kingdom,1,271.2,15,Recent
17496.0,United Kingdom,1,271.04999999999995,358,At Risk
18108.0,United Kingdom,1,271.0,254,At Risk
17011.0,United Kingdom,1,270.9,30,Recent
15774.0,United Kingdom,1,270.8,68,Regular
13533.0,United Kingdom,3,270.79,182,At Risk
14520.0,United Kingdom,2,270.6,1,Recent
13242.0,United Kingdom,3,270.40000000000003,112,Regular
12558.0,USA,1,269.96000000000004,7,Recent
14727.0,United Kingdom,1,268.58000000000004,274,At Risk
15408.0,United Kingdom,1,267.17999999999995,264,At Risk
17550.0,United Kingdom,3,267.15999999999997,197,At Risk
15320.0,United Kingdom,1,267.13,44,Regular
17708.0,United Kingdom,2,267.08,187,At Risk
15517.0,United Kingdom,1,267.03000000000003,233,At Risk
16451.0,United Kingdom,1,266.96999999999997,87,Regular
14863.0,United Kingdom,1,266.76000000000005,29,Recent
15119.0,United Kingdom,1,266.4,245,At Risk
12962.0,United Kingdom,2,266.39,7,Recent
15019.0,United Kingdom,1,265.9999999999999,266,At Risk
14068.0,United Kingdom,1,265.85,320,At Risk
17430.0,United Kingdom,2,265.76,32,Regular
14423.0,United Kingdom,1,265.2,218,At Risk
13973.0,United Kingdom,1,264.7,287,At Risk
15912.0,United Kingdom,2,264.62,178,Regular
14452.0,United Kingdom,2,264.44000000000005,10,Recent
15894.0,United Kingdom,2,263.54999999999995,253,At Risk
12492.0,Germany,2,263.21,63,Regular
16936.0,United Kingdom,1,262.68,25,Recent
17194.0,United Kingdom,2,262.62,273,At Risk
16413.0,United Kingdom,1,262.20000000000005,56,Regular
17385.0,United Kingdom,1,261.11000000000007,14,Recent
13189.0,United Kingdom,2,260.68,18,Recent
14053.0,United Kingdom,2,260.25,124,Regular
15014.0,United Kingdom,2,260.16999999999996,43,Regular
15143.0,United Kingdom,1,259.45,225,At Risk
17125.0,United Kingdom,1,259.34999999999997,50,Regular
13127.0,United Kingdom,1,259.16999999999996,77,Regular
16447.0,United Kingdom,1,259.0099999999998,135,Regular
15577.0,United Kingdom,3,258.87999999999994,151,Regular
13277.0,United Kingdom,4,258.4,15,Recent
13227.0,United Kingdom,1,257.7,201,At Risk
14375.0,United Kingdom,1,257.67999999999995,185,At Risk
18009.0,United Kingdom,1,257.34000000000003,235,At Risk
13626.0,United Kingdom,1,257.22999999999996,252,At Risk
16048.0,United Kingdom,2,256.44,373,At Risk
12430.0,Norway,1,256.4,43,Regular
13806.0,United Kingdom,1,256.38,63,Regular
17896.0,United Kingdom,1,256.32,23,Recent
15277.0,United Kingdom,1,255.9,46,Regular
14761.0,United Kingdom,2,255.89999999999998,58,Regular
14881.0,United Kingdom,1,255.4,19,Recent
16226.0,United Kingdom,3,255.12,203,At Risk
15261.0,United Kingdom,1,254.82000000000002,135,Regular
12604.0,France,2,254.17999999999995,79,Regular
14765.0,United Kingdom,3,254.10999999999999,29,Recent
15689.0,United Kingdom,2,254.1,119,Regular
12797.0,Portugal,1,254.03,365,At Risk
15759.0,United Kingdom,3,253.04000000000002,218,At Risk
17860.0,United Kingdom,1,252.79999999999998,368,At Risk
15035.0,United Kingdom,1,252.72999999999996,89,Regular
13404.0,United Kingdom,2,252.49,1,Recent
15346.0,United Kingdom,1,252.42,332,At Risk
13645.0,United Kingdom,1,252.1,120,Regular
13711.0,United Kingdom,2,252.06,218,At Risk
16330.0,United Kingdom,3,251.91,17,Recent
16836.0,United Kingdom,2,251.87,39,Regular
17155.0,United Kingdom,2,251.7,17,Recent
16976.0,United Kingdom,1,251.51999999999998,267,At Risk
16024.0,United Kingdom,1,251.23999999999992,12,Recent
13512.0,United Kingdom,1,251.20999999999998,260,At Risk
14501.0,United Kingdom,2,251.20999999999998,183,At Risk
13207.0,United Kingdom,2,250.26,15,Recent
16596.0,United Kingdom,2,250.14999999999998,15,Recent
17303.0,United Kingdom,1,250.03999999999994,361,At Risk
15510.0,United Kingdom,1,250.0,330,At Risk
17456.0,United Kingdom,1,249.85999999999999,365,At Risk
18005.0,United Kingdom,2,249.72,3,Recent
16124.0,United Kingdom,1,249.0,317,At Risk
13061.0,United Kingdom,1,248.60999999999999,72,Regular
17111.0,United Kingdom,1,248.60999999999999,47,Regular
18212.0,United Kingdom,1,248.4199999999999,326,At Risk
16510.0,United Kingdom,1,248.10000000000002,372,At Risk
15097.0,United Kingdom,1,248.07999999999996,4,Recent
13592.0,United Kingdom,4,247.96000000000004,35,Regular
18072.0,United Kingdom,1,247.44,185,At Risk
13349.0,United Kingdom,1,247.31999999999996,10,Recent
14658.0,United Kingdom,2,247.15,5,Recent
17051.0,United Kingdom,1,247.14,194,At Risk
15783.0,United Kingdom,1,246.3,10,Recent
17278.0,United Kingdom,1,246.04000000000005,241,At Risk
16778.0,United Kingdom,2,245.94,74,Regular
17771.0,United Kingdom,2,245.81,56,Regular
12660.0,France,1,245.09999999999997,11,Recent
15118.0,United Kingdom,1,244.8,134,Regular
16601.0,United Kingdom,1,244.79999999999995,40,Regular
16528.0,United Kingdom,1,244.41000000000003,3,Recent
17892.0,United Kingdom,3,244.10000000000002,56,Regular
17925.0,United Kingdom,1,244.08,372,At Risk
13103.0,United Kingdom,1,243.94,39,Regular
16793.0,United Kingdom,1,243.83999999999997,57,Regular
18193.0,United Kingdom,1,243.76000000000002,165,Regular
13886.0,United Kingdom,1,243.56000000000003,71,Regular
15634.0,United Kingdom,1,243.55,17,Recent
17339.0,United Kingdom,2,243.35999999999999,94,Regular
17908.0,United Kingdom,1,243.2799999999999,373,At Risk
14647.0,United Kingdom,1,243.21999999999994,201,At Risk
16215.0,United Kingdom,1,242.35,80,Regular
15776.0,United Kingdom,1,241.62000000000003,133,Regular
14523.0,United Kingdom,1,241.09,108,Regular
16427.0,United Kingdom,2,241.06,263,At Risk
15598.0,United Kingdom,1,240.67999999999998,53,Regular
15286.0,United Kingdom,1,240.55,49,Regular
13565.0,United Kingdom,2,240.22000000000003,19,Recent
17256.0,United Kingdom,2,240.0,107,Regular
17181.0,United Kingdom,2,239.91999999999996,57,Regular
15690.0,United Kingdom,2,239.76,4,Recent
13570.0,United Kingdom,1,239.49000000000004,243,At Risk
17684.0,United Kingdom,1,239.41,43,Regular
16756.0,United Kingdom,1,239.40000000000003,214,At Risk
15850.0,United Kingdom,2,238.85000000000005,19,Recent
12561.0,Germany,1,238.85,302,At Risk
12718.0,France,1,238.25000000000003,71,Regular
17877.0,United Kingdom,1,237.61,170,Regular
14586.0,United Kingdom,1,237.35999999999996,276,At Risk
15457.0,United Kingdom,1,237.07000000000002,262,At Risk
18110.0,United Kingdom,1,236.3,19,Recent
12732.0,France,1,236.26000000000008,179,Regular
16026.0,United Kingdom,1,236.09000000000006,43,Regular
13187.0,United Kingdom,1,236.01999999999995,337,At Risk
15462.0,United Kingdom,3,234.6,94,Regular
14473.0,United Kingdom,2,234.34,74,Regular
17060.0,United Kingdom,1,234.23999999999998,266,At Risk
16961.0,United Kingdom,1,234.17,116,Regular
12736.0,France,1,234.00000000000003,332,At Risk
15483.0,United Kingdom,4,233.81000000000006,161,Regular
13348.0,United Kingdom,1,233.75999999999996,64,Regular
16583.0,United Kingdom,1,233.45,373,At Risk
14995.0,United Kingdom,2,233.23000000000002,38,Regular
16302.0,United Kingdom,1,233.22000000000003,126,Regular
13678.0,United Kingdom,1,232.60000000000005,151,Regular
18213.0,United Kingdom,1,232.48,236,At Risk
16117.0,United Kingdom,1,232.21,189,At Risk
15393.0,United Kingdom,2,231.86,16,Recent
16641.0,United Kingdom,1,231.1,105,Regular
18030.0,United Kingdom,2,230.64999999999998,4,Recent
15866.0,United Kingdom,1,230.52999999999994,101,Regular
16445.0,United Kingdom,1,230.51000000000002,33,Regular
13786.0,United Kingdom,1,230.4,367,At Risk
16926.0,United Kingdom,1,230.25000000000003,371,At Risk
13960.0,United Kingdom,2,230.21999999999997,21,Recent
12812.0,Japan,1,229.63999999999993,44,Regular
13474.0,United Kingdom,1,229.58999999999997,236,At Risk
13008.0,United Kingdom,1,229.47000000000003,323,At Risk
15528.0,United Kingdom,1,229.32999999999993,254,At Risk
14793.0,United Kingdom,1,228.99,21,Recent
17347.0,United Kingdom,1,228.96,86,Regular
13146.0,United Kingdom,1,228.91,26,Recent
13712.0,United Kingdom,1,228.83999999999997,246,At Risk
13070.0,United Kingdom,1,228.8,192,At Risk
17969.0,United Kingdom,2,228.2,166,Regular
16527.0,United Kingdom,1,228.06,81,Regular
14569.0,United Kingdom,1,227.39,1,Recent
17212.0,United Kingdom,1,226.85,253,At Risk
17572.0,United Kingdom,4,226.75,71,Regular
16315.0,United Kingdom,1,226.37,330,At Risk
16777.0,United Kingdom,2,226.35000000000002,80,Regular
16619.0,United Kingdom,1,226.21,263,At Risk
17789.0,United Kingdom,1,225.9,281,At Risk
12672.0,France,1,225.9,329,At Risk
14624.0,United Kingdom,2,225.85,57,Regular
14357.0,United Kingdom,1,225.77000000000012,43,Regular
12402.0,Belgium,1,225.6,323,At Risk
16690.0,United Kingdom,2,225.58,72,Regular
14052.0,United Kingdom,1,225.35999999999993,19,Recent
16587.0,United Kingdom,1,225.14999999999995,232,At Risk
17171.0,United Kingdom,1,224.90999999999997,289,At Risk
15175.0,United Kingdom,1,224.14000000000007,71,Regular
16471.0,United Kingdom,1,223.94999999999996,274,At Risk
16753.0,United Kingdom,1,223.92,58,Regular
14929.0,United Kingdom,1,223.88,32,Regular
13926.0,United Kingdom,1,223.85000000000002,23,Recent
18101.0,United Kingdom,2,223.64999999999998,11,Recent
17534.0,United Kingdom,1,223.36,53,Regular
15637.0,United Kingdom,1,223.35999999999999,52,Regular
13382.0,United Kingdom,1,222.99,280,At Risk
15897.0,United Kingdom,2,222.04999999999998,194,At Risk
14598.0,United Kingdom,1,221.97000000000003,44,Regular
14960.0,United Kingdom,2,221.27000000000004,8,Recent
16392.0,United Kingdom,1,221.19000000000005,269,At Risk
13419.0,United Kingdom,1,221.05999999999995,63,Regular
15790.0,United Kingdom,1,220.84999999999997,10,Recent
16482.0,United Kingdom,1,220.61999999999998,15,Recent
13079.0,United Kingdom,5,220.10000000000002,4,Loyal
18114.0,United Kingdom,1,220.1,290,At Risk
13600.0,United Kingdom,1,219.52,312,At Risk
15096.0,United Kingdom,1,219.39,42,Regular
16895.0,United Kingdom,1,219.13999999999996,64,Regular
12702.0,Germany,1,219.0,19,Recent
13669.0,United Kingdom,2,218.54999999999998,50,Regular
17619.0,United Kingdom,1,218.52000000000004,312,At Risk
13428.0,United Kingdom,1,218.46999999999994,10,Recent
12574.0,France,1,218.45,315,At Risk
15724.0,United Kingdom,2,218.25,201,At Risk
14570.0,United Kingdom,2,218.05999999999995,280,At Risk
16634.0,United Kingdom,2,217.9,222,At Risk
13271.0,United Kingdom,1,217.3799999999999,37,Regular
15554.0,United Kingdom,1,217.2,277,At Risk
16080.0,United Kingdom,2,217.15999999999997,81,Regular
13739.0,United Kingdom,1,216.9,18,Recent
13503.0,United Kingdom,1,216.84999999999997,71,Regular
15460.0,United Kingdom,1,216.75999999999996,354,At Risk
12897.0,United Kingdom,2,216.5,204,At Risk
15604.0,United Kingdom,1,216.39000000000001,52,Regular
17436.0,United Kingdom,2,216.3,1,Recent
14104.0,United Kingdom,2,216.21000000000004,154,Regular
13858.0,United Kingdom,1,216.16999999999996,57,Regular
16179.0,United Kingdom,1,215.83,60,Regular
15052.0,United Kingdom,1,215.78,319,At Risk
17580.0,United Kingdom,3,215.72000000000003,252,At Risk
14476.0,United Kingdom,1,215.7,257,At Risk
16189.0,United Kingdom,2,215.48,15,Recent
16519.0,United Kingdom,2,215.08000000000004,25,Recent
16190.0,United Kingdom,1,215.07999999999998,40,Regular
12831.0,United Kingdom,1,215.05,262,At Risk
12588.0,Finland,1,214.9,39,Regular
16338.0,United Kingdom,1,214.80000000000004,157,Regular
16411.0,United Kingdom,2,214.65000000000003,19,Recent
16846.0,United Kingdom,1,214.32000000000002,50,Regular
16647.0,United Kingdom,2,214.06,169,Regular
14601.0,United Kingdom,1,213.95999999999998,10,Recent
13621.0,United Kingdom,1,213.85,116,Regular
17153.0,United Kingdom,1,213.77999999999997,24,Recent
14241.0,United Kingdom,1,213.70000000000002,183,At Risk
13411.0,United Kingdom,1,213.55,107,Regular
16591.0,United Kingdom,1,213.5,68,Regular
15540.0,United Kingdom,1,213.3,11,Recent
14984.0,United Kingdom,2,213.27,19,Recent
17928.0,United Kingdom,2,212.54000000000002,45,Regular
16017.0,United Kingdom,1,211.87999999999994,47,Regular
16356.0,United Kingdom,3,211.77,197,At Risk
15703.0,United Kingdom,1,211.5,264,At Risk
12995.0,United Kingdom,1,211.32,85,Regular
16415.0,United Kingdom,1,210.34999999999985,44,Regular
13532.0,United Kingdom,1,210.30999999999983,33,Regular
13828.0,United Kingdom,1,209.49000000000004,22,Recent
17855.0,United Kingdom,1,208.96999999999997,372,At Risk
15327.0,United Kingdom,1,208.75000000000003,52,Regular
17514.0,United Kingdom,1,208.65,128,Regular
16914.0,United Kingdom,1,208.45999999999995,36,Regular
16457.0,United Kingdom,1,208.36,218,At Risk
18191.0,United Kingdom,1,207.8,261,At Risk
12547.0,Spain,2,207.8,197,At Risk
16866.0,United Kingdom,3,207.74,140,Regular
17923.0,United Kingdom,1,207.5,282,At Risk
16752.0,United Kingdom,1,207.5,372,At Risk
16323.0,United Kingdom,1,207.5,196,At Risk
13099.0,United Kingdom,1,207.36,99,Regular
15925.0,United Kingdom,1,207.15,194,At Risk
15820.0,United Kingdom,1,206.98000000000002,319,At Risk
18126.0,United Kingdom,1,206.83000000000007,60,Regular
17166.0,United Kingdom,2,206.33999999999997,38,Regular
14964.0,United Kingdom,1,206.21,247,At Risk
13065.0,United Kingdom,1,205.85999999999999,373,At Risk
17670.0,United Kingdom,1,205.7,227,At Risk
17843.0,United Kingdom,1,205.48000000000002,303,At Risk
15307.0,United Kingdom,1,205.29999999999998,95,Regular
15758.0,United Kingdom,1,205.25,24,Recent
13513.0,United Kingdom,1,205.10000000000002,126,Regular
15319.0,United Kingdom,1,204.49999999999997,283,At Risk
17206.0,United Kingdom,1,204.24,53,Regular
13017.0,United Kingdom,1,204.0,7,Recent
18273.0,United Kingdom,3,204.0,2,Recent
17187.0,United Kingdom,1,203.95,226,At Risk
17889.0,United Kingdom,2,203.87,212,At Risk
17394.0,United Kingdom,1,203.86999999999998,219,At Risk
17891.0,United Kingdom,1,203.85999999999993,162,Regular
17376.0,United Kingdom,2,203.2,70,Regular
15723.0,United Kingdom,1,203.10000000000002,364,At Risk
14381.0,United Kingdom,1,202.6800000000001,52,Regular
18169.0,United Kingdom,1,202.65000000000003,60,Regular
14385.0,United Kingdom,3,202.11,9,Recent
15347.0,United Kingdom,1,201.59999999999997,366,At Risk
13295.0,United Kingdom,1,201.20000000000002,359,At Risk
16965.0,United Kingdom,1,201.19000000000003,226,At Risk
13284.0,United Kingdom,1,201.19,330,At Risk
13859.0,United Kingdom,1,201.15999999999997,326,At Risk
17988.0,United Kingdom,7,201.12,11,Loyal
17693.0,United Kingdom,1,200.47,137,Regular
13262.0,United Kingdom,1,200.29000000000002,263,At Risk
15437.0,United Kingdom,1,200.16000000000003,262,At Risk
13980.0,United Kingdom,1,200.14000000000001,60,Regular
14782.0,United Kingdom,1,200.1,319,At Risk
13723.0,United Kingdom,1,199.85000000000002,217,At Risk
15593.0,United Kingdom,1,199.8,70,Regular
13322.0,United Kingdom,1,199.48,17,Recent
17383.0,United Kingdom,1,199.29000000000002,4,Recent
16832.0,United Kingdom,3,199.15,184,At Risk
17987.0,United Kingdom,1,198.57,185,At Risk
16178.0,United Kingdom,1,197.90000000000003,138,Regular
12450.0,Spain,2,197.88,156,Regular
12581.0,Germany,1,197.70999999999998,39,Regular
14185.0,United Kingdom,1,197.65,331,At Risk
14789.0,United Kingdom,1,197.64000000000001,28,Recent
17301.0,United Kingdom,1,197.6300000000001,21,Recent
16829.0,United Kingdom,1,197.22,156,Regular
14830.0,United Kingdom,1,197.13,53,Regular
15234.0,United Kingdom,1,197.00000000000003,276,At Risk
12586.0,Italy,1,196.94,17,Recent
13436.0,United Kingdom,1,196.88999999999996,1,Recent
15746.0,United Kingdom,1,196.87999999999997,134,Regular
13978.0,United Kingdom,2,196.78999999999996,14,Recent
17660.0,United Kingdom,1,196.0,141,Regular
16112.0,United Kingdom,4,195.74,143,Regular
13792.0,United Kingdom,2,195.55,66,Regular
17010.0,United Kingdom,1,195.35999999999999,18,Recent
14666.0,United Kingdom,1,195.25,24,Recent
15612.0,United Kingdom,2,195.15,36,Regular
14100.0,United Kingdom,1,194.9,137,Regular
16887.0,United Kingdom,1,194.88,35,Regular
14087.0,United Kingdom,1,194.42,2,Recent
17475.0,United Kingdom,1,194.36999999999995,79,Regular
15683.0,United Kingdom,1,193.75,117,Regular
15198.0,United Kingdom,2,193.64000000000001,92,Regular
17343.0,United Kingdom,1,193.63999999999996,355,At Risk
16847.0,United Kingdom,1,193.44,43,Regular
17608.0,United Kingdom,2,193.42000000000007,33,Regular
14806.0,United Kingdom,1,193.39000000000001,75,Regular
14801.0,United Kingdom,1,193.1399999999999,61,Regular
13568.0,United Kingdom,1,192.85000000000005,173,Regular
12522.0,Germany,2,192.72,39,Regular
12791.0,Netherlands,1,192.6,373,At Risk
14768.0,United Kingdom,2,192.6,17,Recent
15909.0,United Kingdom,1,191.94,173,Regular
17904.0,United Kingdom,1,191.66999999999993,21,Recent
14966.0,United Kingdom,1,191.3199999999999,14,Recent
15692.0,United Kingdom,1,191.04000000000002,28,Recent
17233.0,United Kingdom,1,190.88,35,Regular
13033.0,United Kingdom,1,190.54999999999998,357,At Risk
15412.0,United Kingdom,1,190.53000000000003,171,Regular
13972.0,United Kingdom,2,190.25000000000003,70,Regular
17885.0,United Kingdom,1,190.18999999999997,12,Recent
12361.0,Belgium,1,189.9,287,At Risk
13826.0,United Kingdom,1,189.5,176,Regular
13663.0,United Kingdom,1,189.47,179,Regular
18045.0,United Kingdom,1,189.39999999999995,45,Regular
16448.0,United Kingdom,1,188.89,198,At Risk
14697.0,United Kingdom,2,188.61,218,At Risk
12893.0,United Kingdom,1,188.14,30,Recent
